id,name,positions,foot,height,age,nationality,current_club,gls,assists,mp,league,cpf
c391a179,Michael Folorunsho,Midfielder Forward,Right,None,27,Italy,421387cf,0,1,25,Serie A,46f8c29f 421387cf d48ad4ff 0e72edf2 01baa639 21d18cee
42eaa028,Jonathan Ikone,Midfielder Forward,Left,175,27,France,28c9c3cd,6,0,33,Serie A,281b0e73 e2d8892c 421387cf cb188c0c 28c9c3cd
3ec3c1c9,Lucas Martinez Quarta,Defender Midfielder,Right,181,29,Argentina,ef99c78c,1,2,15,Liga Argentina,ef99c78c 421387cf
9e1577aa,Cristiano Biraghi,Defender Midfielder,Left,184,32,Italy,105360fe,1,0,27,Serie A,a0435291 9144bbcf cc919b35 421387cf b985784c 105360fe 1a8d4355 d609edc0 7b046f08
4637e608,Matias Moreno,Defender,None,None,21,Argentina,421387cf,0,0,12,Serie A,7765008b 421387cf
e19660a8,Michael Kayode,Defender,Right,None,20,Italy,cd051869,0,2,22,Premier League,cd051869 421387cf
9907b1c8,Nicolo Zaniolo,Midfielder Forward,Left,190,25,Italy,421387cf,3,2,34,Serie A,8602292d cf74a709 421387cf ecd11ca2 f201f5dd 922493f3 d609edc0
3b88609d,Cher Ndour,Midfielder,None,None,20,Italy,421387cf,1,2,28,Serie A,69d84c29 a77c513e e2d8892c 421387cf 0f9294bd
5a2cb25d,Sofyan Amrabat,Defender Midfielder,Right,173,28,Morocco,ae1e2d7d,2,3,37,Süper Lig,2a428619 fb4ca611 19538871 f1e6c5f1 ae1e2d7d 421387cf 0e72edf2
968ddd14,Tommaso Martinelli,Goalkeeper,None,195,19,Italy,421387cf,0,0,1,Serie A,421387cf
01efac19,Antonin Barak,Midfielder,Left,190,30,Czech Republic,d6ffefd1,2,0,23,Süper Lig,fa263bb1 d6ffefd1 111cbfb1 04eea015 ffcbe334 421387cf 0e72edf2
cf5bf6c7,Tommaso Rubino,Forward,None,None,18,Italy,421387cf,0,0,2,Serie A,421387cf
d65cf468,Alessandro Bianco,Midfielder,Right,183,22,Italy,21680aa4,1,0,35,Serie A,19008e93 421387cf 21680aa4
8f5ee740,Jonas Harder,Midfielder,None,None,19,Italy,421387cf,0,0,1,None,421387cf
183934cd,Maat Daniel Caprini,Forward,None,None,19,Italy,421387cf,0,0,2,Serie A,421387cf
a43e4f9c,Nicolas Valentini,Defender,Left,187,24,Argentina,0e72edf2,0,0,14,Serie A,0e72edf2 795ca75e 421387cf e5927bd8
7b8da3cc,Leonardo Baroncelli,Defender,None,None,19,Italy,421387cf,0,0,0,None,421387cf
283d8605,Pietro Leonardelli,Goalkeeper,None,None,18,Italy,421387cf,0,0,0,None,421387cf
546c7f68,Gino Infantino,Midfielder,None,None,22,Argentina,None,0,0,0,Serie A,87a920fa 421387cf
d4a2533d,Josip Brekalo,Midfielder Forward,Right,180,26,Croatia,d6ffefd1,4,2,23,Süper Lig,4eaa11d7 d6ffefd1 598bc722 421387cf 6777e16d edd0d381 105360fe
7067db90,Eddy Kouadio,Defender,None,None,18,Cote d'Ivoire,421387cf,0,0,0,None,421387cf
ed336580,Niccolo Fortini,Defender Midfielder,None,None,19,Italy,9144bbcf,2,3,26,Serie B,9144bbcf 421387cf
c60e5b33,Lorenzo Romani,Midfielder,Left,None,20,Italy,421387cf,0,0,0,None,421387cf
834b5c4c,Matz Sels,Goalkeeper,Right,188,33,Belgium,e4a775cb,0,0,38,Premier League,9ea31445 c0d3eab4 e4a775cb 51e5a603 b2b47a98 08ad393c
bee704fc,Nikola Milenkovic,Defender,Right,195,27,Serbia,e4a775cb,5,2,37,Premier League,e4a775cb 421387cf dde3e804
1704b0b8,Murillo,Defender,None,180,22,Brazil,e4a775cb,2,0,36,Premier League,e4a775cb bf4acd28
246d153b,Ola Aina,Defender Midfielder,Right,179,28,Nigeria,e4a775cb,2,1,35,Premier League,e4a775cb cff3d9bb 09080694 fd962109 105360fe bd8769d1
32f60ed8,Morgan Gibbs-White,Midfielder Forward,Right,177,25,England,e4a775cb,7,8,34,Premier League,e4a775cb 79cadc09 8cec06e1 fb10988f 1df6b87e
4e9a0555,Chris Wood,Forward,Right,191,33,New Zealand,e4a775cb,20,3,36,Premier League,93493607 e4a775cb 60c6b05f ec79b7c2 b74092de 5bfb9659 293cb36b 943e8050 a2d435b3 d07537b9 b2b47a98 e3c537a1
de31038e,Elliot Anderson,Midfielder,Right,179,22,England,e4a775cb,2,6,37,Premier League,654f3ca6 e4a775cb b2b47a98 91df880d
dd323728,Neco Williams,Defender Midfielder,Right,183,24,Wales,e4a775cb,1,3,35,Premier League,822bd0ba e4a775cb 071dd6bd fd962109
2fba6108,Anthony Elanga,Midfielder Forward,Right,178,23,Sweden,e4a775cb,6,11,38,Premier League,e4a775cb 92aca032 19538871
15f3ec41,Callum Hudson-Odoi,Midfielder Forward,Right,182,24,England,e4a775cb,5,2,31,Premier League,e4a775cb cff3d9bb 09080694 c7a9f859
20b3a502,Nicolas Dominguez,Midfielder,Right,179,26,Argentina,e4a775cb,0,1,34,Premier League,e4a775cb 1d8099f8 41c139b6
c1fe2a48,Ryan Yates,Midfielder,Right,190,27,England,e4a775cb,2,1,35,Premier League,b435dbf5 e4a775cb 8efa4cdf 3b27de1f 3149e189
16e9d0ea,Alex Moreno,Defender Midfielder,Left,179,31,Spain,e4a775cb,0,1,15,Premier League,6c8b07df 8602292d fc536746 e4a775cb 98e8af82 2aa12281
4d77e622,Jota Silva,Forward,Right,None,25,Portugal,e4a775cb,3,1,31,Premier League,3f319bc9 e4a775cb
0f41e2ee,Morato,Defender,Left,190,23,Brazil,e4a775cb,0,0,27,Premier League,e4a775cb 5f232eb1 a77c513e
e5478b87,Taiwo Awoniyi,Forward,Right,178,27,Nigeria,e4a775cb,1,0,26,Premier League,f780fd06 a224b06a e4a775cb 51e5a603 fc629994 7a41008f 63330a03
bced0375,Ibrahim Sangare,Midfielder,Right,191,27,Cote d'Ivoire,e4a775cb,0,1,13,Premier League,e4a775cb e334d850 3f8c4b5f
2d3417a1,Ramon Sosa,Midfielder Forward,Right,None,25,Paraguay,e4a775cb,1,0,19,Premier League,950a95f2 e4a775cb 4d4fc0b8 979102f4 ceda2145
a816dbfb,Danilo,Midfielder,Left,177,24,Brazil,e4a775cb,0,0,8,Premier League,e4a775cb abdce579
3515d404,James Ward-Prowse,Midfielder,Right,173,30,England,7c21e445,1,2,24,Premier League,7c21e445 e4a775cb ed54a8b3 33c895d4
a4ac4b8f,Willy Boly,Defender,Right,195,34,Cote d'Ivoire,e4a775cb,0,0,6,Premier League,69d84c29 5ae09109 e4a775cb 5e876ee6 8cec06e1
a105d46a,Harry Toffolo,Defender Midfielder,Left,183,29,England,e4a775cb,0,0,4,Premier League,f5922ca5 e4a775cb d76b7bed 03d10d77 3cc6b990 8de86c22 3149e189 e3c537a1 d6e6321c 375d66f1 1b295b25
0a4f579a,Eric da Silva Moreira,Defender,None,185,19,Germany,e4a775cb,0,0,2,Premier League,54864664 e4a775cb 3cc6b990 d9dd39c9 22c72f0b
84454067,Carlos Miguel,Goalkeeper,None,None,26,Brazil,e4a775cb,0,0,0,Premier League,e4a775cb bf4acd28
c103921a,Zach Abbott,Defender,None,None,19,England,3cc6b990,0,0,0,Premier League,e4a775cb 3cc6b990
c393a6c4,Andrew Omobamidele,Defender,Right,188,22,Republic of Ireland,c0d3eab4,0,0,10,Ligue 1,e4a775cb c0d3eab4 8de86c22 1c781004
76eca7e2,Wayne Hennessey,Goalkeeper,Right,196,38,Wales,e4a775cb,0,0,0,Premier League,e4a775cb 943e8050 8cec06e1 47c64c55 c6ce4b54 bd5179b9 62c221d0
4a51ba65,Matt Turner,Goalkeeper,Right,191,30,United States,47c64c55,0,0,0,Premier League,56f799dc 3c079def e4a775cb 47c64c55 18bb7c10
4bd3a00a,Ben Perry,Midfielder,None,183,20,England,3cc6b990,0,0,17,League One,986a26c1 3cc6b990
5ea8ef20,Matteo Guendouzi,Midfielder,Right,185,26,France,7213da33,1,5,46,Serie A,7213da33 5725cc7b d2c87802 18bb7c10 2818f8bc
3ead85f9,Alessio Romagnoli,Defender,Left,188,30,Italy,7213da33,5,1,42,Serie A,cf74a709 dc56fe14 7213da33 8ff9e3b3
e58cbfd5,Nicolo Rovella,Midfielder,Right,179,23,Italy,7213da33,0,4,42,Serie A,e0652b02 7213da33 658bf2de 21680aa4
d85c238b,Mattia Zaccagni,Midfielder Forward,Right,176,29,Italy,7213da33,10,8,44,Serie A,0e72edf2 7213da33
d4535821,Adam Marusic,Defender Midfielder Forward,Right,185,32,Montenegro,7213da33,4,0,47,Serie A,77193015 7213da33 95b895fe 5379325a
9c435456,Mario Gila,Defender,Right,185,24,Spain,7213da33,2,0,42,Serie A,7213da33 53a2f082
da76bab4,Valentin Castellanos,Forward,Right,179,26,Argentina,7213da33,14,5,40,Serie A,9024a00a 03d0f9c5 64e81410 7213da33
277da414,Ivan Provedel,Goalkeeper,Right,192,31,Italy,7213da33,0,0,32,Serie A,7213da33 68449f6d 119d232e 37cba288 9144bbcf 71a3700b a3d88bd8
5715bb71,Gustav Isaksen,Midfielder Forward,Left,178,24,Denmark,7213da33,6,5,47,Serie A,3c4fb635 7213da33
244bc2c8,Boulaye Dia,Midfielder Forward,Right,180,28,Senegal,7213da33,12,3,47,Serie A,2a8183b3 c5577084 7fdd64e0 7213da33
3ca7254a,Pedro,Midfielder Forward,Right,167,37,Spain,7213da33,14,4,42,Serie A,cf74a709 206d90db 7213da33 cff3d9bb
a65c844b,Nuno Tavares,Defender Midfielder,Left,184,25,Portugal,7213da33,0,9,29,Serie A,7213da33 e4a775cb 5725cc7b a77c513e 18bb7c10
02caf6e0,Manuel Lazzari,Defender Midfielder,Right,174,31,Italy,7213da33,0,1,32,Serie A,7213da33 1d2fe027
f794e9ab,Christos Mandas,Goalkeeper,Right,189,23,Greece,7213da33,0,0,18,Serie A,80b1ef30 7213da33 c9607f44
3b61c9ec,Luca Pellegrini,Defender,Left,184,26,Italy,7213da33,0,4,29,Serie A,e0652b02 7213da33 f0ac8ee6 c4260e09 cf74a709 658bf2de
121a4fb8,Fisayo Dele-Bashiru,Midfielder,None,None,24,Nigeria,7213da33,5,3,28,Serie A,7213da33 bba7d733 4b5ddee5 e41e516f
44ac04e9,Matias Vecino,Midfielder Forward,Right,187,33,Uruguay,7213da33,2,4,29,Serie A,7213da33 c4260e09 421387cf a3d88bd8 d609edc0
a3c8b4d3,Loum Tchaouna,Midfielder Forward,Left,None,21,France,7213da33,2,1,35,Serie A,c5577084 8dfb7350 b3072e00 7213da33
41eebdf5,Samuel Gigot,Defender Midfielder,Right,187,31,France,7213da33,2,0,21,Serie A,7213da33 8c635914 51e5a603 5725cc7b 77193015 e95faa7f
2f067cf2,Tijjani Noslin,Midfielder Forward,Right,None,25,Netherlands,7213da33,3,3,37,Serie A,0e72edf2 7213da33 bd08295c
f7223718,Patric,Defender,Right,184,32,Spain,7213da33,1,0,17,Serie A,ea1d7427 7213da33
2f3452eb,Elseid Hysaj,Defender,Right,182,31,Albania,7213da33,0,3,13,Serie A,7213da33 d48ad4ff a3d88bd8
705a1642,Reda Belahyane,Midfielder,None,164,20,Morocco,7213da33,0,2,28,Serie A,0e72edf2 132ebc33 7213da33
0728bebe,Gaetano Castrovilli,Midfielder,Right,187,28,Italy,21680aa4,0,0,21,Serie A,7213da33 9aad3a77 421387cf 01baa639 21680aa4
3f5f38fb,Nicolo Casale,Defender,Right,191,27,Italy,1d8099f8,0,1,21,Serie A,7213da33 37cba288 1d8099f8 a3d88bd8 0e72edf2 af5d5982
e97adead,Oliver Nielsen,Defender,None,None,21,Denmark,7213da33,0,0,18,Serie A,7213da33 cb89181d
f5c4fd91,Arijon Ibrahimovic,Forward,None,179,19,Germany,7213da33,0,0,3,Serie A,7213da33 6a7ad59d 054efa67 a4a1c462 8b10a09d
6841bd6e,Mahmadou Balde,Forward,None,None,21,Spain,7213da33,0,0,2,None,7213da33
c0a7743b,Matteo Zazza,Defender,None,None,19,Italy,7213da33,0,0,1,None,7213da33
fdf4b948,Jean-Daniel Akpa-Akpro,Defender Midfielder,Right,180,32,Cote d'Ivoire,21680aa4,0,0,14,Serie A,7213da33 3f8c4b5f c5577084 a3d88bd8 21680aa4
8518351a,Marco Nazzaro,Midfielder,None,None,19,Italy,7213da33,0,0,0,None,7213da33
1583883b,Leonardo Di Tommaso,Midfielder,None,None,20,Italy,7213da33,0,0,0,None,7213da33
ccb004de,Federico Serra,Forward,None,None,19,Italy,7213da33,0,0,0,None,7213da33
a080c84d,Alessandro Milani,Defender,None,None,19,Venezuela,7213da33,0,0,0,None,7213da33
c551577e,Filipe Bordon,Defender,None,192,19,Brazil,7213da33,0,0,0,None,7213da33
ba3d3bea,Danilo Cataldi,Midfielder,Right,180,30,Italy,421387cf,3,0,32,Serie A,7213da33 3074d7b1 4fcb34fd 421387cf 658bf2de
95d9f4dd,Alessio Furlanetto,Goalkeeper,Right,191,23,Italy,7213da33,0,0,0,None,7213da33
80556f08,Toma Basic,Midfielder,Left,189,28,Croatia,7213da33,1,3,15,Serie A,c5577084 7213da33 123f3efe 6777e16d
cd59b9df,Gregor Kobel,Goalkeeper,Right,194,27,Switzerland,add600ae,0,0,45,Bundesliga,033ea6b8 add600ae 0cdc4311 598bc722
923f4dda,Serhou Guirassy,Forward,Right,187,29,Guinea,add600ae,34,8,44,Bundesliga,5ae09109 598bc722 bc357bf7 25622401 b3072e00 cb188c0c 66cc304a add600ae
8aec0537,Pascal Gross,Defender Midfielder Forward,Right,181,33,Germany,add600ae,1,11,43,Bundesliga,033ea6b8 d07537b9 33ba9d7b add600ae 12eb2039
a167537f,Julian Brandt,Midfielder Forward,Right,185,29,Germany,add600ae,5,15,43,Bundesliga,add600ae c7a9f859
009a4f60,Julian Ryerson,Defender Midfielder,Right,183,27,Norway,add600ae,2,3,41,Bundesliga,7a41008f add600ae 0b26f976
34e12499,Nico Schlotterbeck,Defender,Left,191,25,Germany,add600ae,0,5,35,Bundesliga,a486e511 c880e925 7a41008f 3755f67e add600ae
a65ce836,Emre Can,Defender Midfielder,Right,184,31,Germany,add600ae,5,1,43,Bundesliga,e0652b02 c7a9f859 054efa67 822bd0ba add600ae
378825c7,Ramy Bensebaini,Defender Midfielder,Left,188,30,Algeria,add600ae,3,7,43,Bundesliga,9ea31445 32f3ee20 281b0e73 b3072e00 add600ae
10745192,Jamie Gittens,Midfielder Forward,Right,175,20,England,add600ae,12,3,46,Bundesliga,d943111d add600ae
5e66fa06,Waldemar Anton,Defender Midfielder,Right,182,28,Germany,add600ae,2,2,36,Bundesliga,60b5e41f add600ae 598bc722
e280527c,Marcel Sabitzer,Midfielder Forward,Right,176,31,Austria,add600ae,1,0,37,Bundesliga,50f2a074 054efa67 19538871 d7d06475 912e4c40 add600ae acbb6a5b
5db45ee5,Maximilian Beier,Midfielder Forward,Both,183,22,Germany,add600ae,9,5,41,Bundesliga,033ea6b8 aa20a5e5 0d978394 60b5e41f add600ae 6de8c4a5
091c86e2,Felix Nmecha,Midfielder,Right,185,24,Germany,add600ae,5,2,35,Bundesliga,4eaa11d7 b8fd03ef add600ae e41e516f
501055d8,Karim Adeyemi,Midfielder Forward,Left,180,23,Germany,add600ae,12,7,35,Bundesliga,50f2a074 add600ae c1893176 ec68d97a
e33c06cf,Niklas Sule,Defender,Right,195,29,Germany,add600ae,0,0,20,Bundesliga,033ea6b8 add600ae 054efa67
1944818c,Yan Couto,Defender Midfielder,Right,169,22,Brazil,add600ae,0,0,29,Bundesliga,69d84c29 9024a00a add600ae
124c9382,Daniel Svensson,Defender Midfielder,None,None,23,Sweden,add600ae,1,4,33,Bundesliga,add600ae 1850e3f9
116c35df,Donyell Malen,Midfielder Forward,Right,179,26,Netherlands,8602292d,8,1,33,Premier League,8602292d e334d850 ad0e69a2 8e1ea572 add600ae
7fa4e703,Gio Reyna,Midfielder Forward,Right,183,22,United States,add600ae,2,1,25,Bundesliga,e4a775cb d943111d add600ae
b06a7ae9,Julien Duranville,Forward,None,None,19,Belgium,add600ae,0,0,23,3. Liga,19c8caf5 d943111d 08ad393c 40347053 add600ae
15413fa5,Salih Ozcan,Midfielder,Right,180,27,Turkey,add600ae,0,0,25,Bundesliga,bc357bf7 4eaa11d7 add600ae 2ac661d9
b2f9c73e,Carney Chukwuemeka,Midfielder,None,182,21,England,add600ae,1,0,17,Bundesliga,8602292d cff3d9bb de731359 add600ae 5b4413b6
b56dd813,Alexander Meyer,Goalkeeper,Right,196,34,Germany,add600ae,0,0,3,Bundesliga,5cb328f2 add600ae 598bc722
02a10dc0,Almugera Kabar,Defender,None,186,18,Germany,d943111d,0,0,19,Bundesliga,40347053 6c254a38 d943111d add600ae
10e5f256,Yannik Luhrs,Defender,None,None,21,Germany,40347053,1,0,36,Bundesliga,651b3d20 0b55fe1b 60b5e41f 40347053 add600ae
fbb270b2,Cole Campbell,Forward,None,None,19,United States,d943111d,2,1,16,Bundesliga,40347053 6c254a38 d943111d add600ae
ce81d82d,Ayman Azhil,Midfielder,Right,170,24,Morocco,40347053,3,0,24,Bundesliga,ecf53eea c7a9f859 45a67fe8 bb14adb3 40347053 add600ae
0e006cae,Kjell-Arik Watjen,Midfielder,None,None,19,Germany,d943111d,5,0,22,3. Liga,40347053 6c254a38 d943111d add600ae
f8f35f82,Jordi Paulina,Forward,None,None,20,Netherlands,40347053,5,3,29,Bundesliga,40347053 add600ae
5a2fba43,Tyler Meiser,Defender,None,None,18,Germany,d943111d,0,0,0,U19 DFB Youth League,6c254a38 d943111d
afe096da,Elias Benkara,Defender,None,None,18,Germany,d943111d,0,0,0,3. Liga,40347053 6c254a38 d943111d
1528c21a,Robin Lisewski,Goalkeeper,None,195,19,Poland,d943111d,0,0,0,3. Liga,40347053 6c254a38 d943111d
66642968,Filippo Mane,Defender,Right,188,20,Italy,d943111d,0,0,5,Bundesliga,40347053 6c254a38 d943111d add600ae
ba115a40,Sebastien Haller,Forward,Right,187,30,Cote d'Ivoire,2a428619,4,1,24,La Liga,2a428619 5ae09109 f0ac8ee6 7c21e445 19c3f8c4 add600ae 7c6f2c78
5584552e,Marcel Lotka,Goalkeeper,Right,190,24,Poland,40347053,0,0,26,Bundesliga,ecf53eea 45a67fe8 598306fb 40347053 add600ae 12062e3e 2818f8bc
993a4aa1,David Lelle,Defender,None,None,22,Germany,40347053,0,1,22,Bundesliga,40347053 e850256c a4988f5e add600ae
f98df46a,Rodney Elongo-Yombo,Forward,None,None,23,Germany,40347053,1,4,37,Bundesliga,add600ae 40347053 ce50e2f4
bea2b716,Niklas Jessen,Midfielder,None,None,21,Germany,40347053,0,0,20,Bundesliga,54864664 40347053 d9dd39c9 22c72f0b add600ae
32a76d05,Silas Ostrzinski,Goalkeeper,None,198,21,Germany,40347053,0,0,12,3. Liga,40347053 6c254a38 d943111d
5dbd461a,Lucas Perri,Goalkeeper,Right,195,27,Brazil,d53c0b06,0,0,44,Ligue 1,b5effd9e d53c0b06 5f232eb1 d9fdd9d9
00242715,Moussa Niakhate,Defender Forward,Left,190,29,Senegal,d53c0b06,0,0,40,Ligue 1,a224b06a e4a775cb 3cc6b990 d53c0b06 259d3345 f83960ae
652d4c37,Corentin Tolisso,Defender Midfielder,Right,181,30,France,d53c0b06,10,6,44,Ligue 1,d53c0b06 054efa67
55abe554,Clinton Mata,Defender Midfielder,Right,185,32,Angola,d53c0b06,0,4,38,Ligue 1,1e972a99 d53c0b06 140e320a f1e6c5f1
b34c63a5,Rayan Cherki,Midfielder Forward,Both,176,21,France,d53c0b06,12,19,42,Ligue 1,d53c0b06
e3a5814e,Ainsley Maitland-Niles,Defender Midfielder Forward,Right,180,27,England,d53c0b06,1,7,43,Ligue 1,33c895d4 ad0e69a2 60c6b05f b74092de 179c33c7 cf74a709 d53c0b06 18bb7c10
9dbb75ca,Alexandre Lacazette,Forward,Right,175,33,France,d53c0b06,19,3,40,Ligue 1,d53c0b06 18bb7c10
f0661424,Nicolas Tagliafico,Defender,Left,172,32,Argentina,d53c0b06,5,1,33,Ligue 1,d53c0b06 ab0dc306 40bb0ce9 19c3f8c4 06c1606c
eb7822d7,Nemanja Matic,Midfielder,Left,194,36,Serbia,d53c0b06,0,1,37,Ligue 1,cff3d9bb 19538871 a77c513e cf74a709 209d7fa2 d53c0b06 b3072e00
8236f673,Malick Fofana,Defender Midfielder Forward,Left,None,20,Belgium,d53c0b06,11,5,39,Ligue 1,d53c0b06 51e5a603
4788cb6b,Georges Mikautadze,Forward,Both,176,24,Georgia,d53c0b06,15,9,45,Ligue 1,89e806ff 19c3f8c4 d53c0b06 f83960ae
94f8d10c,Duje Caleta-Car,Defender,Right,188,28,Croatia,d53c0b06,1,0,28,Ligue 1,d53c0b06 33c895d4 50f2a074 5725cc7b
4a56052c,Jordan Veretout,Midfielder,Right,176,32,France,d53c0b06,2,1,36,Ligue 1,8602292d d7a486cd 5725cc7b cf74a709 d53c0b06 421387cf d298ef2c
ac277993,Tanner Tessmann,Midfielder,Right,188,23,United States,d53c0b06,1,0,34,Ligue 1,d53c0b06 af5d5982 15cf8f40
7f9c5d2d,Abner,Defender Midfielder,Left,181,25,Brazil,d53c0b06,2,1,25,Ligue 1,b162ebe7 2091c619 d53c0b06 fc536746
234a703c,Ernest Nuamah,Midfielder Forward,Left,None,21,Ghana,d53c0b06,6,2,32,Ligue 1,d53c0b06 1850e3f9
27f33438,Thiago Almada,Midfielder Forward,Right,170,24,Argentina,d53c0b06,2,4,20,Ligue 1,d53c0b06 d9fdd9d9 41c139b6 1ebc1a5b
5a04fd92,Said Benrahma,Midfielder Forward,Right,172,29,Algeria,None,2,4,20,Ligue 1,132ebc33 69236f98 73905dde d53c0b06 7c21e445 cd051869 43d17b20
c385bf49,Sael Kumbedi,Defender,None,175,20,France,d53c0b06,0,0,18,Ligue 1,5c2737db d53c0b06
f81ef10d,Maxence Caqueret,Midfielder,Right,174,25,France,28c9c3cd,2,3,31,Serie A,d53c0b06 28c9c3cd
4534a352,Warmed Omari,Defender,Right,180,25,Comoros,d53c0b06,0,0,3,Ligue 1,d53c0b06 b3072e00
477e50ce,Remy Descamps,Goalkeeper,Left,194,28,France,d53c0b06,0,0,2,Ligue 1,140e320a c96d05af d7a486cd e2d8892c d53c0b06 d9676424
de17db90,Gift Orban,Forward,None,None,22,Nigeria,033ea6b8,6,0,18,Bundesliga,033ea6b8 d53c0b06 51e5a603
31f5b89b,Paul Akouokou,Midfielder,Right,190,27,Cote d'Ivoire,d53c0b06,0,0,5,Ligue 1,d53c0b06 fc536746
b2bc3b1f,Wilfried Zaha,Midfielder Forward,Right,180,32,Cote d'Ivoire,eb57545a,4,2,13,MLS,75fae011 19538871 47c64c55 d53c0b06 eb57545a ecd11ca2
a572e291,Orel Mangala,Midfielder,Right,178,27,Belgium,d3fd31cc,1,0,20,Premier League,e4a775cb 26790c6a d943111d 3cc6b990 598bc722 d53c0b06 d3fd31cc
1906b842,Mahamadou Diawara,Midfielder,None,None,20,France,5c2737db,0,1,19,Ligue 1,d53c0b06 5c2737db
fb14aa28,Mama Samba Balde,Midfielder Forward,Right,176,29,Guinea-Bissau,fb08dbb3,2,4,38,Ligue 1,54195385 8dfb7350 cfdb925a fb08dbb3 d53c0b06
fbe1cf6b,Alejandro Rodriguez,Forward,None,None,17,Portugal,d53c0b06,0,0,1,Ligue 1,d53c0b06 179c33c7
a452d263,Enzo Molebe,Forward,None,None,17,France,d53c0b06,0,0,1,None,d53c0b06
70530825,Teo Barisic,Defender,None,None,20,France,d53c0b06,0,0,1,Ligue 1,d53c0b06
e980e78d,Adryelson,Defender,Right,181,27,Brazil,08ad393c,1,0,10,Pro League A,d53c0b06 ece66b78 08ad393c d9fdd9d9
f327e6a6,Lassine Diarra,Goalkeeper,None,None,22,Mali,d53c0b06,0,0,0,None,d53c0b06
f00de885,Anthony Lopes,Goalkeeper,Left,184,34,Portugal,d7a486cd,0,0,18,Ligue 1,d53c0b06 d7a486cd
286c713d,Matthias Da Silva,Goalkeeper,None,None,17,France,d53c0b06,0,0,0,None,d53c0b06
1a7b4364,Justin Joao,Goalkeeper,None,None,19,France,87af3b89,0,0,12,SuperLiga,87af3b89 d53c0b06
d4b242a4,Mathys De Carvalho,Midfielder,None,None,20,France,d53c0b06,0,0,0,None,d53c0b06
dd745366,Andrey Santos,Midfielder,Right,176,21,Brazil,c0d3eab4,10,3,32,Ligue 1,e4a775cb c0d3eab4 cff3d9bb 83f55dbe
b4ef3fb5,Guela Doue,Defender,Right,183,22,Cote d'Ivoire,c0d3eab4,1,2,32,Ligue 1,c0d3eab4 b3072e00
0cf321c8,Dorde Petrovic,Goalkeeper,Right,194,25,Serbia,c0d3eab4,0,0,31,Ligue 1,42e847bc c0d3eab4 cff3d9bb 3c079def
0512a60a,Ismael Doukoure,Defender Midfielder,None,182,21,France,c0d3eab4,1,1,31,Ligue 1,c0d3eab4 259d3345
12de1b0d,Diego Moreira,Defender Midfielder,Left,None,20,Portugal,c0d3eab4,2,7,32,Ligue 1,c0d3eab4 cff3d9bb a77c513e d53c0b06 de731359
2b5a35e5,Dilane Bakwa,Midfielder Forward,Left,177,22,France,c0d3eab4,6,8,30,Ligue 1,123f3efe c0d3eab4
61f80c89,Mamadou Sarr,Defender,None,196,19,France,c0d3eab4,0,1,27,Ligue 1,d53c0b06 c0d3eab4 e423ea45
6d0fe035,Habib Diarra,Midfielder,Right,179,21,Senegal,c0d3eab4,4,5,30,Ligue 1,c0d3eab4
a0c590b9,Emanuel Emegha,Forward,Both,195,22,Netherlands,c0d3eab4,14,3,27,Ligue 1,146a68ce c2e6b53b 3f4fe568 c0d3eab4
ce747d2a,Sebastian Nanasi,Midfielder Forward,Right,178,23,Sweden,c0d3eab4,6,4,31,Ligue 1,74780d66 9f13771c c0d3eab4 f3d8c8b9
8ca9415f,Felix Lemarechal,Midfielder,Right,181,21,France,c0d3eab4,4,3,27,Ligue 1,fb08dbb3 fd6114db c0d3eab4 e8d2adc4
b9f282ec,Valentin Barco,Midfielder,Left,168,20,Argentina,c0d3eab4,0,2,21,Ligue 1,795ca75e c0d3eab4 d07537b9 ad2be733
29c91632,Abakar Sylla,Defender,None,None,22,Cote d'Ivoire,c0d3eab4,1,0,21,Ligue 1,f1e6c5f1 c0d3eab4
f6b94e8d,Saidou Sow,Defender,Right,184,22,Guinea,d7a486cd,1,1,21,Ligue 1,c0d3eab4 d7a486cd d298ef2c
3544641e,Sekou Mara,Forward,Right,184,22,France,c0d3eab4,1,1,25,Ligue 1,123f3efe c0d3eab4 33c895d4 179c33c7
d028b5e5,Guimissongui Ouattara,Midfielder,None,None,19,France,c0d3eab4,1,1,17,Ligue 1,c0d3eab4
c393a6c4,Andrew Omobamidele,Defender,Right,188,22,Republic of Ireland,c0d3eab4,0,0,10,Ligue 1,e4a775cb c0d3eab4 8de86c22 1c781004
a56bd2ee,Karl-Johan Johnsson,Goalkeeper,Right,187,35,Sweden,c0d3eab4,0,0,3,Ligue 1,c0d3eab4 d41b5f53 fc629994 d06bc460 123f3efe 17366e53 18050b20
9eedf0e0,Samuel Amo-Ameyaw,Forward,None,174,18,England,c0d3eab4,2,0,11,Ligue 1,c0d3eab4 33c895d4 179c33c7
1d383c10,Marvin Senaya,Defender Midfielder,Right,179,24,Togo,2864c5a0,0,0,18,Super Lg,b9cd3c9a c0d3eab4 2864c5a0 9130bd3b
0b6911e4,Jeremy Sebas,Forward,None,None,22,Martinique,6283be2c,1,0,26,Ligue 2,6283be2c c0d3eab4
ee158be5,Junior Mwanga,Midfielder,Both,184,22,France,5c2737db,1,2,19,Ligue 1,5c2737db 123f3efe c0d3eab4
